Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,26-Mar-2011,00:15:24,26-Mar-2011 00:15:24,10.25,90.1,0.18,9.62,49.3159997940063,7.28,12.4,1.7
Patuxent River - Jug Bay,26-Mar-2011,00:30:24,26-Mar-2011 00:30:24,10.32,90.9,0.18,9.69,49.4419992446899,7.29,12.4,2.0
Patuxent River - Jug Bay,26-Mar-2011,00:45:24,26-Mar-2011 00:45:24,10.39,91.6,0.19,9.73,49.5139991760254,7.3,13.0,1.9
Patuxent River - Jug Bay,26-Mar-2011,01:00:24,26-Mar-2011 01:00:24,10.47,92.2,0.18,9.71,49.4780000686646,7.29,13.0,2.6
Patuxent River - Jug Bay,26-Mar-2011,01:15:24,26-Mar-2011 01:15:24,10.49,92.2,0.18,9.63,49.3340002059937,7.3,13.0,2.5
Patuxent River - Jug Bay,26-Mar-2011,01:30:24,26-Mar-2011 01:30:24,10.48,92.1,0.18,9.62,49.3159997940063,7.31,13.1,2.4
Patuxent River - Jug Bay,26-Mar-2011,01:45:24,26-Mar-2011 01:45:24,10.46,91.8,0.19,9.56,49.2080007553101,7.31,12.8,2.4
Patuxent River - Jug Bay,26-Mar-2011,02:00:24,26-Mar-2011 02:00:24,10.43,91.3,0.18,9.46,49.0280000686646,7.29,13.4,2.6
Patuxent River - Jug Bay,26-Mar-2011,02:15:24,26-Mar-2011 02:15:24,10.38,90.7,0.18,9.4,48.9199993133545,7.27,13.4,2.2
Patuxent River - Jug Bay,26-Mar-2011,02:30:24,26-Mar-2011 02:30:24,10.33,90.1,0.19,9.32,48.7759994506836,7.27,12.2,2.0
Patuxent River - Jug Bay,26-Mar-2011,02:45:24,26-Mar-2011 02:45:24,10.31,89.8,0.18,9.25,48.65,7.26,13.0,2.3
Patuxent River - Jug Bay,26-Mar-2011,03:00:24,26-Mar-2011 03:00:24,10.29,89.5,0.18,9.2,48.5599996566772,7.26,12.1,1.8
Patuxent River - Jug Bay,26-Mar-2011,03:15:24,26-Mar-2011 03:15:24,10.26,89.2,0.18,9.16,48.4879997253418,7.24,12.3,2.1
Patuxent River - Jug Bay,26-Mar-2011,03:30:24,26-Mar-2011 03:30:24,10.29,89.4,0.18,9.12,48.4159997940064,7.24,11.8,2.4
Patuxent River - Jug Bay,26-Mar-2011,03:45:24,26-Mar-2011 03:45:24,10.26,89.0,0.18,9.04,48.2719999313355,7.25,11.8,2.3
Patuxent River - Jug Bay,26-Mar-2011,04:00:24,26-Mar-2011 04:00:24,10.23,88.4,0.18,8.92,48.0560001373291,7.25,10.7,2.3
Patuxent River - Jug Bay,26-Mar-2011,04:15:24,26-Mar-2011 04:15:24,10.22,88.2,0.19,8.84,47.9120002746582,7.25,9.7,2.4
Patuxent River - Jug Bay,26-Mar-2011,04:30:24,26-Mar-2011 04:30:24,10.19,87.8,0.18,8.79,47.8219999313354,7.24,9.5,2.2
Patuxent River - Jug Bay,26-Mar-2011,04:45:24,26-Mar-2011 04:45:24,10.2,87.7,0.19,8.72,47.6960004806519,7.24,9.2,2.3
Patuxent River - Jug Bay,26-Mar-2011,05:00:24,26-Mar-2011 05:00:24,10.21,87.6,0.19,8.62,47.5159997940063,7.26,9.0,2.0
Patuxent River - Jug Bay,26-Mar-2011,05:15:24,26-Mar-2011 05:15:24,10.17,87.2,0.18,8.61,47.497999382019,7.25,9.4,2.1
Patuxent River - Jug Bay,26-Mar-2011,05:30:24,26-Mar-2011 05:30:24,10.04,86.0,0.19,8.55,47.3900003433228,7.23,7.8,1.9
Patuxent River - Jug Bay,26-Mar-2011,05:45:24,26-Mar-2011 05:45:24,10.14,86.7,0.19,8.49,47.2819995880127,7.24,8.1,1.7
Patuxent River - Jug Bay,26-Mar-2011,06:00:24,26-Mar-2011 06:00:24,10.09,86.2,0.19,8.44,47.1919992446899,7.22,8.7,2.2
Patuxent River - Jug Bay,26-Mar-2011,06:15:24,26-Mar-2011 06:15:24,10.06,86.1,0.19,8.52,47.3360008239746,7.22,8.9,1.7
Patuxent River - Jug Bay,26-Mar-2011,06:30:24,26-Mar-2011 06:30:24,10.12,86.7,0.19,8.55,47.3900003433228,7.24,8.6,2.0
Patuxent River - Jug Bay,26-Mar-2011,06:45:24,26-Mar-2011 06:45:24,10.15,87.0,0.19,8.61,47.497999382019,7.22,8.6,2.2
Patuxent River - Jug Bay,26-Mar-2011,07:00:24,26-Mar-2011 07:00:24,10.12,87.1,0.19,8.75,47.75,7.22,9.1,2.4
Patuxent River - Jug Bay,26-Mar-2011,07:15:24,26-Mar-2011 07:15:24,10.18,87.8,0.19,8.82,47.8759994506836,7.25,8.8,2.5
Patuxent River - Jug Bay,26-Mar-2011,07:30:24,26-Mar-2011 07:30:24,10.16,87.7,0.19,8.87,47.9659997940064,7.22,9.6,2.1
Patuxent River - Jug Bay,26-Mar-2011,07:45:24,26-Mar-2011 07:45:24,10.17,87.9,0.18,8.92,48.0560001373291,7.24,10.3,2.9
Patuxent River - Jug Bay,26-Mar-2011,08:00:24,26-Mar-2011 08:00:24,10.19,88.1,0.18,8.94,48.0919992446899,7.25,11.1,2.5
Patuxent River - Jug Bay,26-Mar-2011,08:15:24,26-Mar-2011 08:15:24,10.21,88.1,0.18,8.87,47.9659997940064,7.25,9.7,2.3
Patuxent River - Jug Bay,26-Mar-2011,08:30:24,26-Mar-2011 08:30:24,10.2,87.8,0.18,8.75,47.75,7.26,10.3,2.7
Patuxent River - Jug Bay,26-Mar-2011,08:45:24,26-Mar-2011 08:45:24,10.22,87.9,0.18,8.73,47.7139991760254,7.26,9.2,2.4
Patuxent River - Jug Bay,26-Mar-2011,09:00:24,26-Mar-2011 09:00:24,10.22,87.8,0.18,8.69,47.6419992446899,7.28,9.7,2.6
Patuxent River - Jug Bay,26-Mar-2011,09:15:24,26-Mar-2011 09:15:24,10.21,87.7,0.18,8.65,47.5699993133545,7.27,10.0,2.7
Patuxent River - Jug Bay,26-Mar-2011,09:30:24,26-Mar-2011 09:30:24,10.24,88.0,0.18,8.7,47.6599996566772,7.27,10.0,2.5
Patuxent River - Jug Bay,26-Mar-2011,09:45:24,26-Mar-2011 09:45:24,10.25,88.2,0.18,8.72,47.6960004806519,7.28,10.0,2.7
Patuxent River - Jug Bay,26-Mar-2011,10:00:24,26-Mar-2011 10:00:24,10.22,88.0,0.18,8.74,47.7319995880127,7.28,10.4,2.7
Patuxent River - Jug Bay,26-Mar-2011,10:15:24,26-Mar-2011 10:15:24,10.21,88.0,0.18,8.79,47.8219999313354,7.29,10.0,2.3
Patuxent River - Jug Bay,26-Mar-2011,10:30:24,26-Mar-2011 10:30:24,10.16,87.6,0.18,8.84,47.9120002746582,7.29,8.4,2.1
Patuxent River - Jug Bay,26-Mar-2011,10:45:24,26-Mar-2011 10:45:24,10.72,94.2,0.18,9.61,49.297999382019,7.32,8.7,2.3
Patuxent River - Jug Bay,26-Mar-2011,11:00:24,26-Mar-2011 11:00:24,10.42,90.8,0.18,9.28,48.7039995193481,7.33,9.5,2.4
Patuxent River - Jug Bay,26-Mar-2011,11:15:24,26-Mar-2011 11:15:24,10.39,90.5,0.18,9.25,48.65,7.33,10.3,2.4
Patuxent River - Jug Bay,26-Mar-2011,11:30:24,26-Mar-2011 11:30:24,10.37,90.4,0.18,9.26,48.6680004119873,7.31,9.5,2.6
Patuxent River - Jug Bay,26-Mar-2011,11:45:24,26-Mar-2011 11:45:24,10.4,90.7,0.18,9.32,48.7759994506836,7.31,9.8,2.3
Patuxent River - Jug Bay,26-Mar-2011,12:00:24,26-Mar-2011 12:00:24,10.52,92.2,0.18,9.49,49.0819995880127,7.31,10.4,2.7
Patuxent River - Jug Bay,26-Mar-2011,12:15:24,26-Mar-2011 12:15:24,10.89,96.1,0.18,9.8,49.6400003433228,7.34,10.8,2.5
Patuxent River - Jug Bay,26-Mar-2011,12:30:24,26-Mar-2011 12:30:24,10.97,97.0,0.18,9.89,49.802000617981,7.38,10.6,2.4
Patuxent River - Jug Bay,26-Mar-2011,12:45:24,26-Mar-2011 12:45:24,11.17,99.4,0.18,10.17,50.3060001373291,7.36,9.9,2.1
Patuxent River - Jug Bay,26-Mar-2011,13:00:24,26-Mar-2011 13:00:24,11.15,99.2,0.18,10.14,50.252000617981,7.35,9.5,1.8
Patuxent River - Jug Bay,26-Mar-2011,13:15:24,26-Mar-2011 13:15:24,11.21,99.8,0.18,10.19,50.3419992446899,7.35,9.2,1.6
Patuxent River - Jug Bay,26-Mar-2011,13:30:24,26-Mar-2011 13:30:24,11.18,99.5,0.18,10.16,50.2879997253418,7.36,10.6,2.1
Patuxent River - Jug Bay,26-Mar-2011,13:45:24,26-Mar-2011 13:45:24,11.13,99.2,0.18,10.21,50.3780000686645,7.34,9.5,2.2
Patuxent River - Jug Bay,26-Mar-2011,14:00:24,26-Mar-2011 14:00:24,11.1,98.8,0.18,10.16,50.2879997253418,7.34,10.2,2.1
Patuxent River - Jug Bay,26-Mar-2011,14:15:24,26-Mar-2011 14:15:24,11.07,98.5,0.18,10.14,50.252000617981,7.34,9.8,2.2
Patuxent River - Jug Bay,26-Mar-2011,14:30:24,26-Mar-2011 14:30:24,11.17,99.5,0.18,10.21,50.3780000686645,7.35,10.0,2.1
Patuxent River - Jug Bay,26-Mar-2011,14:45:24,26-Mar-2011 14:45:24,11.2,100.0,0.18,10.27,50.4860008239746,7.35,9.3,2.3
Patuxent River - Jug Bay,26-Mar-2011,15:00:24,26-Mar-2011 15:00:24,11.26,100.8,0.18,10.38,50.6840002059937,7.36,9.0,2.0
Patuxent River - Jug Bay,26-Mar-2011,15:15:24,26-Mar-2011 15:15:24,11.28,101.0,0.18,10.39,50.702000617981,7.37,8.6,2.2
Patuxent River - Jug Bay,26-Mar-2011,15:30:24,26-Mar-2011 15:30:24,11.27,101.0,0.19,10.41,50.7379997253418,7.37,9.5,2.3
Patuxent River - Jug Bay,26-Mar-2011,15:45:24,26-Mar-2011 15:45:24,11.34,101.6,0.18,10.41,50.7379997253418,7.38,8.7,2.6
Patuxent River - Jug Bay,26-Mar-2011,16:00:24,26-Mar-2011 16:00:24,11.38,102.0,0.18,10.44,50.7919992446899,7.37,10.8,2.4
Patuxent River - Jug Bay,26-Mar-2011,16:15:24,26-Mar-2011 16:15:24,11.42,102.2,0.18,10.39,50.702000617981,7.39,9.3,3.1
Patuxent River - Jug Bay,26-Mar-2011,16:30:24,26-Mar-2011 16:30:24,11.37,101.6,0.18,10.3,50.5400003433228,7.38,9.3,3.2
Patuxent River - Jug Bay,26-Mar-2011,16:45:24,26-Mar-2011 16:45:24,11.39,101.7,0.17,10.29,50.5219999313355,7.38,9.2,3.2
Patuxent River - Jug Bay,26-Mar-2011,17:00:24,26-Mar-2011 17:00:24,11.44,102.4,0.17,10.39,50.702000617981,7.38,8.5,2.9
Patuxent River - Jug Bay,26-Mar-2011,17:15:24,26-Mar-2011 17:15:24,11.48,102.7,0.17,10.39,50.702000617981,7.38,8.9,3.5
Patuxent River - Jug Bay,26-Mar-2011,17:30:24,26-Mar-2011 17:30:24,11.47,102.6,0.17,10.38,50.6840002059937,7.38,9.2,3.3
Patuxent River - Jug Bay,26-Mar-2011,17:45:24,26-Mar-2011 17:45:24,11.43,102.1,0.17,10.33,50.5939998626709,7.37,8.4,2.9
Patuxent River - Jug Bay,26-Mar-2011,18:00:24,26-Mar-2011 18:00:24,11.44,102.3,0.17,10.35,50.6300006866455,7.39,8.4,3.4
Patuxent River - Jug Bay,26-Mar-2011,18:15:24,26-Mar-2011 18:15:24,11.36,101.6,0.18,10.34,50.6120002746582,7.4,9.2,3.4
Patuxent River - Jug Bay,26-Mar-2011,18:30:24,26-Mar-2011 18:30:24,11.35,101.4,0.17,10.3,50.5400003433228,7.39,8.4,3.7
Patuxent River - Jug Bay,26-Mar-2011,18:45:24,26-Mar-2011 18:45:24,11.4,101.6,0.17,10.22,50.3960004806519,7.39,8.2,3.5
Patuxent River - Jug Bay,26-Mar-2011,19:00:24,26-Mar-2011 19:00:24,11.4,101.5,0.17,10.18,50.3240005493164,7.4,8.9,2.9
Patuxent River - Jug Bay,26-Mar-2011,19:15:24,26-Mar-2011 19:15:24,11.39,101.5,0.17,10.21,50.3780000686645,7.4,9.5,3.3
Patuxent River - Jug Bay,26-Mar-2011,19:30:24,26-Mar-2011 19:30:24,11.36,101.1,0.17,10.18,50.3240005493164,7.39,9.0,3.0
Patuxent River - Jug Bay,26-Mar-2011,19:45:24,26-Mar-2011 19:45:24,11.33,101.0,0.17,10.21,50.3780000686645,7.38,9.3,2.6
Patuxent River - Jug Bay,26-Mar-2011,20:00:24,26-Mar-2011 20:00:24,11.24,100.3,0.17,10.27,50.4860008239746,7.36,9.2,3.2
Patuxent River - Jug Bay,26-Mar-2011,20:15:24,26-Mar-2011 20:15:24,11.23,100.3,0.18,10.32,50.5759994506836,7.36,10.8,2.6
Patuxent River - Jug Bay,26-Mar-2011,20:30:24,26-Mar-2011 20:30:24,11.21,100.1,0.18,10.31,50.5580007553101,7.36,9.4,2.7
Patuxent River - Jug Bay,26-Mar-2011,20:45:24,26-Mar-2011 20:45:24,11.18,99.7,0.18,10.25,50.45,7.36,9.0,3.0
Patuxent River - Jug Bay,26-Mar-2011,21:00:24,26-Mar-2011 21:00:24,11.14,99.2,0.18,10.19,50.3419992446899,7.35,9.0,2.4
Patuxent River - Jug Bay,26-Mar-2011,21:15:24,26-Mar-2011 21:15:24,11.09,98.8,0.18,10.18,50.3240005493164,7.35,8.6,2.2
Patuxent River - Jug Bay,26-Mar-2011,21:30:24,26-Mar-2011 21:30:24,11.07,98.4,0.18,10.11,50.197999382019,7.35,9.5,2.2
Patuxent River - Jug Bay,26-Mar-2011,21:45:24,26-Mar-2011 21:45:24,10.98,97.4,0.18,9.99,49.9819995880127,7.35,9.2,1.9
Patuxent River - Jug Bay,26-Mar-2011,22:00:24,26-Mar-2011 22:00:24,10.9,96.6,0.18,9.97,49.9460004806519,7.35,9.1,2.2
Patuxent River - Jug Bay,26-Mar-2011,22:15:24,26-Mar-2011 22:15:24,10.87,96.1,0.18,9.89,49.802000617981,7.34,9.5,2.4
Patuxent River - Jug Bay,26-Mar-2011,22:30:24,26-Mar-2011 22:30:24,10.94,96.5,0.18,9.79,49.6219999313355,7.35,11.1,2.5
Patuxent River - Jug Bay,26-Mar-2011,22:45:24,26-Mar-2011 22:45:24,10.96,96.9,0.18,9.87,49.7659997940063,7.35,10.9,2.7
Patuxent River - Jug Bay,26-Mar-2011,23:00:24,26-Mar-2011 23:00:24,10.94,96.7,0.18,9.87,49.7659997940063,7.35,9.5,1.8
Patuxent River - Jug Bay,26-Mar-2011,23:15:24,26-Mar-2011 23:15:24,10.92,96.5,0.18,9.86,49.747999382019,7.35,8.6,2.1
Patuxent River - Jug Bay,26-Mar-2011,23:30:24,26-Mar-2011 23:30:24,10.93,96.6,0.18,9.86,49.747999382019,7.35,8.9,2.0
Patuxent River - Jug Bay,26-Mar-2011,23:45:24,26-Mar-2011 23:45:24,10.94,96.6,0.18,9.82,49.6759994506836,7.35,8.5,2.5
Patuxent River - Jug Bay,27-Mar-2011,00:00:24,27-Mar-2011 00:00:24,10.98,97.0,0.18,9.83,49.6939998626709,7.36,8.8,2.6
Patuxent River - Jug Bay,27-Mar-2011,00:15:24,27-Mar-2011 00:15:24,10.97,96.9,0.18,9.82,49.6759994506836,7.36,8.7,2.6
Patuxent River - Jug Bay,27-Mar-2011,00:30:24,27-Mar-2011 00:30:24,10.93,96.2,0.17,9.69,49.4419992446899,7.34,11.2,2.9
Patuxent River - Jug Bay,27-Mar-2011,00:45:24,27-Mar-2011 00:45:24,10.91,96.1,0.17,9.68,49.4240005493164,7.33,11.2,2.6
Patuxent River - Jug Bay,27-Mar-2011,01:00:24,27-Mar-2011 01:00:24,10.89,95.8,0.17,9.65,49.3699993133545,7.33,11.2,2.3
Patuxent River - Jug Bay,27-Mar-2011,01:15:24,27-Mar-2011 01:15:24,10.95,96.5,0.17,9.75,49.55,7.32,10.9,2.8
Patuxent River - Jug Bay,27-Mar-2011,01:30:24,27-Mar-2011 01:30:24,10.91,95.7,0.17,9.58,49.2439998626709,7.33,11.3,2.3
Patuxent River - Jug Bay,27-Mar-2011,01:45:24,27-Mar-2011 01:45:24,10.98,96.6,0.17,9.67,49.4060001373291,7.34,10.4,2.9
Patuxent River - Jug Bay,27-Mar-2011,02:00:24,27-Mar-2011 02:00:24,10.87,95.5,0.17,9.63,49.3340002059937,7.32,11.1,3.3
Patuxent River - Jug Bay,27-Mar-2011,02:15:24,27-Mar-2011 02:15:24,10.87,95.2,0.17,9.49,49.0819995880127,7.32,11.3,3.1
Patuxent River - Jug Bay,27-Mar-2011,02:30:24,27-Mar-2011 02:30:24,10.85,94.9,0.17,9.4,48.9199993133545,7.33,11.1,3.1
Patuxent River - Jug Bay,27-Mar-2011,02:45:24,27-Mar-2011 02:45:24,10.82,94.5,0.16,9.36,48.847999382019,7.3,10.6,3.1
Patuxent River - Jug Bay,27-Mar-2011,03:00:24,27-Mar-2011 03:00:24,10.73,93.7,0.16,9.35,48.8300006866455,7.3,11.2,2.7
Patuxent River - Jug Bay,27-Mar-2011,03:15:24,27-Mar-2011 03:15:24,10.73,93.4,0.16,9.21,48.5780000686646,7.31,10.8,3.5
Patuxent River - Jug Bay,27-Mar-2011,03:30:24,27-Mar-2011 03:30:24,10.7,93.0,0.16,9.15,48.4699993133545,7.29,10.7,3.4
Patuxent River - Jug Bay,27-Mar-2011,03:45:24,27-Mar-2011 03:45:24,10.68,92.7,0.16,9.09,48.3620002746582,7.29,11.2,3.4
Patuxent River - Jug Bay,27-Mar-2011,04:00:24,27-Mar-2011 04:00:24,10.66,92.3,0.16,9.0,48.2,7.29,10.4,3.3
Patuxent River - Jug Bay,27-Mar-2011,04:15:24,27-Mar-2011 04:15:24,10.6,91.7,0.16,8.99,48.1819995880127,7.28,10.2,3.3
Patuxent River - Jug Bay,27-Mar-2011,04:30:24,27-Mar-2011 04:30:24,10.56,91.2,0.16,8.9,48.0199993133545,7.27,10.2,3.9
Patuxent River - Jug Bay,27-Mar-2011,04:45:24,27-Mar-2011 04:45:24,10.5,90.6,0.16,8.89,48.002000617981,7.26,10.4,3.2
Patuxent River - Jug Bay,27-Mar-2011,05:00:24,27-Mar-2011 05:00:24,10.5,90.2,0.16,8.69,47.6419992446899,7.26,9.0,3.7
Patuxent River - Jug Bay,27-Mar-2011,05:15:24,27-Mar-2011 05:15:24,10.49,89.9,0.16,8.58,47.4439998626709,7.27,9.1,3.5
Patuxent River - Jug Bay,27-Mar-2011,05:30:24,27-Mar-2011 05:30:24,10.48,89.7,0.16,8.52,47.3360008239746,7.26,8.8,3.8
Patuxent River - Jug Bay,27-Mar-2011,05:45:24,27-Mar-2011 05:45:24,10.42,89.3,0.16,8.55,47.3900003433228,7.25,8.6,3.4
Patuxent River - Jug Bay,27-Mar-2011,06:00:24,27-Mar-2011 06:00:24,10.42,89.1,0.16,8.47,47.2460004806519,7.25,7.9,3.8
Patuxent River - Jug Bay,27-Mar-2011,06:15:24,27-Mar-2011 06:15:24,10.38,88.7,0.16,8.44,47.1919992446899,7.24,8.1,3.8
Patuxent River - Jug Bay,27-Mar-2011,06:30:24,27-Mar-2011 06:30:24,10.36,88.5,0.16,8.41,47.1379997253418,7.26,8.1,3.4
Patuxent River - Jug Bay,27-Mar-2011,06:45:24,27-Mar-2011 06:45:24,10.33,88.0,0.16,8.35,47.0300006866455,7.24,7.6,3.3
Patuxent River - Jug Bay,27-Mar-2011,07:00:24,27-Mar-2011 07:00:24,10.32,87.8,0.16,8.26,46.8680004119873,7.21,7.6,3.4
Patuxent River - Jug Bay,27-Mar-2011,07:15:24,27-Mar-2011 07:15:24,10.35,88.0,0.16,8.27,46.8860008239746,7.22,7.9,3.2
Patuxent River - Jug Bay,27-Mar-2011,07:30:24,27-Mar-2011 07:30:24,10.4,88.6,0.16,8.35,47.0300006866455,7.21,7.6,3.6
Patuxent River - Jug Bay,27-Mar-2011,07:45:24,27-Mar-2011 07:45:24,10.45,89.1,0.16,8.4,47.1199993133545,7.23,7.8,3.3
Patuxent River - Jug Bay,27-Mar-2011,08:00:24,27-Mar-2011 08:00:24,10.45,89.3,0.16,8.47,47.2460004806519,7.25,8.2,4.0
Patuxent River - Jug Bay,27-Mar-2011,08:15:24,27-Mar-2011 08:15:24,10.45,89.8,0.16,8.68,47.6240005493164,7.25,7.9,4.2
Patuxent River - Jug Bay,27-Mar-2011,08:30:24,27-Mar-2011 08:30:24,10.49,90.4,0.16,8.78,47.8039995193481,7.27,8.3,3.6
Patuxent River - Jug Bay,27-Mar-2011,08:45:24,27-Mar-2011 08:45:24,10.52,90.7,0.16,8.83,47.8939998626709,7.27,8.0,3.1
Patuxent River - Jug Bay,27-Mar-2011,09:00:24,27-Mar-2011 09:00:24,10.52,90.9,0.16,8.91,48.0379997253418,7.27,8.3,3.6
Patuxent River - Jug Bay,27-Mar-2011,09:15:24,27-Mar-2011 09:15:24,10.55,91.3,0.16,8.96,48.1280000686645,7.28,8.5,3.6
Patuxent River - Jug Bay,27-Mar-2011,09:30:24,27-Mar-2011 09:30:24,10.58,91.6,0.16,9.01,48.2180004119873,7.29,8.2,4.1
Patuxent River - Jug Bay,27-Mar-2011,09:45:24,27-Mar-2011 09:45:24,10.57,91.6,0.16,9.03,48.2539995193481,7.3,9.2,3.5
Patuxent River - Jug Bay,27-Mar-2011,10:00:24,27-Mar-2011 10:00:24,10.54,91.4,0.16,9.04,48.2719999313355,7.29,7.9,3.6
Patuxent River - Jug Bay,27-Mar-2011,10:15:24,27-Mar-2011 10:15:24,10.51,91.1,0.16,9.06,48.3080007553101,7.29,7.2,2.6
Patuxent River - Jug Bay,27-Mar-2011,10:30:24,27-Mar-2011 10:30:24,11.1,96.7,0.16,9.28,48.7039995193481,7.33,6.9,3.1
Patuxent River - Jug Bay,27-Mar-2011,10:45:24,27-Mar-2011 10:45:24,10.86,94.9,0.16,9.37,48.8659997940063,7.33,7.7,2.5
Patuxent River - Jug Bay,27-Mar-2011,11:00:24,27-Mar-2011 11:00:24,10.75,93.7,0.16,9.27,48.6860008239746,7.32,7.7,3.0
Patuxent River - Jug Bay,27-Mar-2011,11:15:24,27-Mar-2011 11:15:24,10.71,93.3,0.17,9.26,48.6680004119873,7.33,8.6,3.6
Patuxent River - Jug Bay,27-Mar-2011,11:30:24,27-Mar-2011 11:30:24,10.69,93.2,0.17,9.3,48.7400003433228,7.33,8.6,3.1
Patuxent River - Jug Bay,27-Mar-2011,11:45:24,27-Mar-2011 11:45:24,10.73,93.6,0.17,9.31,48.7580007553101,7.34,8.0,3.0
Patuxent River - Jug Bay,27-Mar-2011,12:00:24,27-Mar-2011 12:00:24,10.72,93.6,0.17,9.35,48.8300006866455,7.33,8.6,3.0
Patuxent River - Jug Bay,27-Mar-2011,12:15:24,27-Mar-2011 12:15:24,10.79,94.5,0.16,9.47,49.0460004806519,7.34,9.2,3.0
Patuxent River - Jug Bay,27-Mar-2011,12:30:24,27-Mar-2011 12:30:24,10.92,95.8,0.16,9.55,49.1900003433228,7.35,8.1,3.0
Patuxent River - Jug Bay,27-Mar-2011,12:45:24,27-Mar-2011 12:45:24,10.98,96.4,0.16,9.61,49.297999382019,7.35,8.7,3.1
Patuxent River - Jug Bay,27-Mar-2011,13:00:24,27-Mar-2011 13:00:24,11.0,96.8,0.16,9.69,49.4419992446899,7.36,9.1,2.9
Patuxent River - Jug Bay,27-Mar-2011,13:15:24,27-Mar-2011 13:15:24,11.2,99.0,0.16,9.89,49.802000617981,7.38,8.0,2.8
Patuxent River - Jug Bay,27-Mar-2011,13:30:24,27-Mar-2011 13:30:24,11.19,98.7,0.16,9.79,49.6219999313355,7.37,8.3,3.1
Patuxent River - Jug Bay,27-Mar-2011,13:45:24,27-Mar-2011 13:45:24,11.32,100.1,0.16,9.9,49.8199993133545,7.38,8.1,3.3
Patuxent River - Jug Bay,27-Mar-2011,14:00:24,27-Mar-2011 14:00:24,11.58,102.9,0.16,10.07,50.1259994506836,7.42,7.5,2.8
Patuxent River - Jug Bay,27-Mar-2011,14:15:24,27-Mar-2011 14:15:24,11.55,102.6,0.16,10.07,50.1259994506836,7.4,8.1,3.1
Patuxent River - Jug Bay,27-Mar-2011,14:30:24,27-Mar-2011 14:30:24,11.51,102.2,0.16,10.04,50.0719999313355,7.41,9.3,2.7
Patuxent River - Jug Bay,27-Mar-2011,14:45:24,27-Mar-2011 14:45:24,11.53,102.4,0.16,10.07,50.1259994506836,7.4,8.1,3.0
Patuxent River - Jug Bay,27-Mar-2011,15:00:24,27-Mar-2011 15:00:24,11.51,102.3,0.15,10.09,50.1620002746582,7.41,8.1,3.3
Patuxent River - Jug Bay,27-Mar-2011,15:15:24,27-Mar-2011 15:15:24,11.53,102.7,0.15,10.17,50.3060001373291,7.42,7.8,3.2
Patuxent River - Jug Bay,27-Mar-2011,15:30:24,27-Mar-2011 15:30:24,11.52,102.6,0.15,10.19,50.3419992446899,7.41,8.2,3.4
Patuxent River - Jug Bay,27-Mar-2011,15:45:24,27-Mar-2011 15:45:24,11.55,102.9,0.15,10.22,50.3960004806519,7.42,9.1,3.6
Patuxent River - Jug Bay,27-Mar-2011,16:00:24,27-Mar-2011 16:00:24,11.53,102.9,0.16,10.29,50.5219999313355,7.41,7.3,3.7
Patuxent River - Jug Bay,27-Mar-2011,16:15:24,27-Mar-2011 16:15:24,11.58,103.4,0.15,10.28,50.5039995193481,7.43,7.6,3.5
Patuxent River - Jug Bay,27-Mar-2011,16:30:24,27-Mar-2011 16:30:24,11.52,103.0,0.16,10.34,50.6120002746582,7.43,7.9,4.0
Patuxent River - Jug Bay,27-Mar-2011,16:45:24,27-Mar-2011 16:45:24,11.51,102.7,0.16,10.27,50.4860008239746,7.42,7.2,4.4
Patuxent River - Jug Bay,27-Mar-2011,17:00:24,27-Mar-2011 17:00:24,11.6,103.5,0.15,10.29,50.5219999313355,7.44,7.2,3.7
Patuxent River - Jug Bay,27-Mar-2011,17:15:24,27-Mar-2011 17:15:24,11.58,103.3,0.15,10.26,50.4680004119873,7.45,6.9,4.1
Patuxent River - Jug Bay,27-Mar-2011,17:30:24,27-Mar-2011 17:30:24,11.57,103.3,0.16,10.31,50.5580007553101,7.46,7.2,3.9
Patuxent River - Jug Bay,27-Mar-2011,17:45:24,27-Mar-2011 17:45:24,11.61,103.5,0.15,10.22,50.3960004806519,7.47,7.2,4.3
Patuxent River - Jug Bay,27-Mar-2011,18:00:24,27-Mar-2011 18:00:24,11.58,103.1,0.15,10.18,50.3240005493164,7.46,6.8,3.9
Patuxent River - Jug Bay,27-Mar-2011,18:15:24,27-Mar-2011 18:15:24,11.58,103.2,0.16,10.22,50.3960004806519,7.46,6.4,4.4
Patuxent River - Jug Bay,27-Mar-2011,18:30:24,27-Mar-2011 18:30:24,11.53,102.6,0.16,10.15,50.2699993133545,7.46,7.0,4.3
Patuxent River - Jug Bay,27-Mar-2011,18:45:24,27-Mar-2011 18:45:24,11.51,102.4,0.16,10.14,50.252000617981,7.46,6.8,3.6
Patuxent River - Jug Bay,27-Mar-2011,19:00:24,27-Mar-2011 19:00:24,11.53,102.6,0.15,10.15,50.2699993133545,7.47,6.5,3.9
Patuxent River - Jug Bay,27-Mar-2011,19:15:24,27-Mar-2011 19:15:24,11.48,102.0,0.15,10.1,50.1800006866455,7.47,6.9,4.1
Patuxent River - Jug Bay,27-Mar-2011,19:30:24,27-Mar-2011 19:30:24,11.45,101.5,0.16,9.97,49.9460004806519,7.46,6.7,3.9
